case_id,stage,condition_id,condition_label,range_class,rationale,speed_rpm,iq_ref_A,id_ref_A,Vdc_V,controller_Lq_factor,steps,Jd_limit_A2,Jq_limit_A2,Jd_error_limit_A,Jq_error_limit_A,refinement_basis,is_default,completed_steps,id_steady_bias_A,iq_steady_bias_A,rmse_d_A,rmse_q_A,id_ripple_pp_A,iq_ripple_pp_A,id_peak_error_A,iq_peak_error_A,phase_a_thd,phase_b_thd,phase_c_thd,three_phase_thd_mean,thd_valid,thd_status,thd_window_cycles,thd_window_samples,thd_fundamental_rms_A,source_phase_a_thd,mean_torque_Nm,mean_torque_full_Nm,torque_peak_to_peak_Nm,torque_std_Nm,torque_std_full_Nm,torque_ripple_ratio,torque_ripple_status,total_switching_actions,average_switching_frequency_Hz,single_vector_ratio,double_vector_ratio,three_vector_ratio,zero_vector_dwell_ratio,mean_control_compute_time_s,max_control_compute_time_s,compute_deadline_miss_count,actual_Jd_mean_A2,actual_Jq_mean_A2,actual_Jd_max_A2,actual_Jq_max_A2,Jd_violation_ratio,Jq_violation_ratio,Jd_satisfaction_ratio,Jq_satisfaction_ratio,both_constraints_satisfied_ratio,mean_rectangle_area_V2,min_rectangle_corner_hex_margin_V,mean_rectangle_corner_inside_fraction,mean_voltage_utilization,max_voltage_utilization,voltage_saturation_ratio,illegal_command_count,mean_voltage_realization_error_V,max_voltage_realization_error_V,negative_duration_count,duration_sum_anomaly_count,nan_count,inf_count,current_limit_exceed_count,early_termination,diverged,simulation_stable,case_success,failure_identifier,failure_message,current_ripple_norm_A,numerically_feasible,unsaturated_feasible,core_feasible,pareto,pareto_three_objective,mode_change_L1_vs_default
A_C08_035,coarse_scan,C08,negative_id_mid_speed,reasonable_extension_range,"Validated id combined with bounded speed extension",200,10,-4,48,1,801,1,0.64,1,0.8,coarse amplitude grid,0,801,0.217070538851702,-0.377392885270031,0.583001705225309,0.523561715215558,1.96357815332065,1.58407180047961,1.1315263996039,1.52153200523258,0.0607505557415803,0.0541254198229572,0.0538212878123471,0.0562324211256282,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,7.29664632998078,0.447121357391837,4.93865350476435,4.75937874075983,0.781053049845767,0.16512311727288,0.804343358045858,0.15815101203036,valid,1492,6208.90553474823,0.294631710362047,0.705368289637953,0,0.703937360365266,0.000121857927590512,0.000499,674,0.340721413039632,0.240622730974149,0.984570346455997,0.634837648291112,0,0,1,1,1,307.199999999999,-5.51550919080723,0.940699126092384,0.296062639634734,0.668987152985067,0,0,1.55027082596684e-15,8.88178419700125e-15,0,0,0,0,0,0,0,1,1,,,2.52287982933648,1,1,1,1,1,0.58676654182272
A_C08_036,coarse_scan,C08,negative_id_mid_speed,reasonable_extension_range,"Validated id combined with bounded speed extension",200,10,-4,48,1,801,1,1,1,1,coarse amplitude grid,0,801,0.201416014402555,-0.511663786895799,0.585696297364609,0.65822320332094,2.01456650721657,1.94444754499881,1.10098247283799,1.52153200523258,0.0650341523215124,0.0606687341015821,0.0617827746185659,0.0624952203472201,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,7.22203726281887,0.448264415813807,4.87067917280463,4.69359066794065,0.98439662053781,0.19277728038352,0.802035513386005,0.202106643778587,valid,1462,6084.06158967957,0.274656679151061,0.725343320848939,0,0.692067033851539,0.000118766791510612,0.0005793,676,0.348605577253865,0.405538737247137,0.999841159136731,0.99618486403227,0,0,1,1,1,384,-8.33331225435792,0.802434456928839,0.307932966148461,0.800224293186629,0,0,1.59950330662361e-15,1.06581410364015e-14,0,0,0,0,0,0,0,1,1,,,2.7998847239218,1,1,1,1,1,0.546816479400748
A_C09_001,coarse_scan,C09,low_voltage_nominal_speed,reasonable_extension_range,"0.9 p.u. of source 48 V engineering assumption",100,10,0,43.2,1,1551,0.01,0,0.1,0,coarse amplitude grid,0,1551,-0.000588787004768373,-0.000143373268628166,0.0284500385134573,0.0764398077164888,0.195063001485581,0.20563412565874,0.100669460930042,0.96094209764132,0.00283872446460578,0.00284174040121127,0.00281417061775288,0.00283154516118998,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,1500,7.07050563236272,0.206039277931666,4.85997273661379,4.77352781346433,0.107807620103523,0.00331163718057491,0.536299682673057,0.0221827623211399,valid,5854,12581.1304534709,0.000644745325596389,0.212765957446809,0.786589297227595,0.821767361345424,9.98671824629271e-05,0.0006013,485,0.000797957190464913,3.0499429215679e-15,0.00988972269325884,1.00521561752166e-14,0,0.000644745325596389,1,0.999355254674404,0.999355254674404,0,12.3825801777572,1,0.178232638654576,0.502528193954334,0,0,3.22362719773838e-16,1.98602732259782e-15,0,0,0,0,0,0,0,1,1,,,0.283434239611234,1,1,1,1,1,1.55899419729207
A_C09_002,coarse_scan,C09,low_voltage_nominal_speed,reasonable_extension_range,"0.9 p.u. of source 48 V engineering assumption",100,10,0,43.2,1,1551,0.01,0.0225,0.1,0.15,coarse amplitude grid,0,1551,-0.00803319708171305,-0.0177365358613919,0.0415563504549275,0.0982802147253409,0.199686951595624,0.347009041788041,0.109080402102438,0.96094209764132,0.00714484300347162,0.00715115626370855,0.00697358769881181,0.00708986232199733,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,1500,7.05807342973386,0.206327704850767,4.85194123758098,4.76561488888077,0.162311746817808,0.0254232444964862,0.536484450613616,0.0334529498338961,valid,5550,11927.7885235332,0.000644745325596389,0.407479045776918,0.591876208897485,0.821877616025549,0.000109174854932302,0.000509,797,0.00173366882248271,0.00365716052074664,0.00997012859206951,0.0224669512842166,0,0,1,1,1,5.76000000000001,10.5834683690989,1,0.178122383974451,0.502528193954334,0,0,4.20383863588751e-16,2.51214793389404e-15,0,0,0,0,0,0,0,1,1,,,0.400362527867191,1,1,1,1,1,1.16956802063185
A_C09_003,coarse_scan,C09,low_voltage_nominal_speed,reasonable_extension_range,"0.9 p.u. of source 48 V engineering assumption",100,10,0,43.2,1,1551,0.01,0.04,0.1,0.2,coarse amplitude grid,0,1551,-0.0181673812085588,-0.0566851091487931,0.0450808609337477,0.130615465449815,0.203269631986441,0.386936088374295,0.102031628917578,0.96094209764132,0.00979434602846596,0.00960005019962024,0.0098166014382696,0.0097369992221186,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,1500,7.03013273450001,0.206471836056904,4.83372775677582,4.7477901690265,0.181676586721047,0.039907998463445,0.535478290826378,0.0375851921876189,valid,5348,11493.6600042983,0.000644745325596389,0.538362346872985,0.460992907801418,0.822432759530044,0.000122796131528046,0.0009208,1039,0.0020362719433575,0.0108731955293039,0.00999214303792829,0.0399911458867796,0,0,1,1,1,7.67999999999996,9.98376443287942,1,0.177567240469956,0.502528193954334,0,0,5.07018910025678e-16,3.20237283398938e-15,0,0,0,0,0,0,0,1,1,,,0.43707903149694,1,1,1,1,1,0.907801418439715
A_C09_004,coarse_scan,C09,low_voltage_nominal_speed,reasonable_extension_range,"0.9 p.u. of source 48 V engineering assumption",100,10,0,43.2,1,1551,0.01,0.16,0.1,0.4,coarse amplitude grid,0,1551,-0.00240036139676449,-0.159765548399047,0.0404403248013196,0.266005644770591,0.213101208430279,0.790154011901572,0.117440491321558,0.96094209764132,0.0210629842421793,0.0209965065264265,0.0204646360782803,0.0208413756156287,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,1500,6.95605498427586,0.207136137734177,4.78250035840616,4.6971262109835,0.381730241722104,0.0933424187301668,0.541507035364478,0.0798181313360781,valid,4440,9542.23081882656,0.000644745325596389,0.711154094132817,0.288201160541586,0.813842965654466,0.000131341457124436,0.0006912,1262,0.00156920554658927,0.0634751256375119,0.00991952965393468,0.15944822817239,0,0,1,1,1,15.3599999999999,7.58494868800167,1,0.186157034345535,0.502528193954334,0,0,5.63567792559317e-16,4.44089209850063e-15,0,0,0,0,0,0,0,1,1,,,0.818385903812251,1,1,1,1,1,0.562217923920051
A_C09_005,coarse_scan,C09,low_voltage_nominal_speed,reasonable_extension_range,"0.9 p.u. of source 48 V engineering assumption",100,10,0,43.2,1,1551,0.01,0.64,0.1,0.8,coarse amplitude grid,0,1551,0.0013260129552046,-0.289969665484809,0.0355274939476542,0.4717922662636,0.212325988700895,1.60620533982557,0.107595112585324,1.19014847901081,0.0360729330466329,0.0373211039285988,0.0367321469241754,0.036708727966469,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,1500,6.85857158120144,0.210913273917627,4.71895771731886,4.63234659672145,0.773991951155062,0.171444774133107,0.563972266996571,0.164017564369027,valid,4554,9787.23404255319,0.00644745325596389,0.817537072856222,0.176015473887814,0.801184179996353,0.000134631463571889,0.0007533,1405,0.00108572782625826,0.210159059691637,0.00988737966743763,0.638778619125287,0,0,1,1,1,30.7199999999998,-0.0235856453648111,0.999838813668601,0.198815820003647,0.614964901537225,0,0,7.08671197419558e-16,7.32410687763558e-15,0,0,0,0,0,0,0,1,1,,,1.62017836029308,1,1,1,0,0,0.392005157962605
A_C09_006,coarse_scan,C09,low_voltage_nominal_speed,reasonable_extension_range,"0.9 p.u. of source 48 V engineering assumption",100,10,0,43.2,1,1551,0.01,1,0.1,1,coarse amplitude grid,0,1551,0.00224916262927916,-0.285557864345747,0.0351903923531399,0.54971243498074,0.22869088179097,1.99242220416493,0.126699182616695,1.39555920248498,0.0454239257775271,0.0446465830885112,0.0459247575198693,0.0453317554619692,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,1500,6.86441095516679,0.213238854311006,4.72103836833013,4.63342594429882,0.964463487430001,0.219133082763143,0.587714872748983,0.204290542076475,valid,4610,9907.58650333118,0.00838168923275306,0.822695035460993,0.168923275306254,0.782426970432748,0.000149001160541586,0.0009357,1413,0.00100576093191634,0.286703620920293,0.00991747486380658,0.999526191724986,0,0,1,1,1,38.3999999999997,-4.51348383035503,0.889426176660219,0.217573029567252,0.700455286433727,0,0,8.0966281664735e-16,5.68711676634668e-15,0,0,0,0,0,0,0,1,1,,,2.00550386662897,1,1,1,0,0,0.388136686009027
A_C09_007,coarse_scan,C09,low_voltage_nominal_speed,reasonable_extension_range,"0.9 p.u. of source 48 V engineering assumption",100,10,0,43.2,1,1551,0.04,0,0.2,0,coarse amplitude grid,0,1551,-0.0073364962345913,-0.000143346130247944,0.0865183353326222,0.0764417531326833,0.396432918036669,0.206406944693899,0.199705110802546,0.96094209764132,0.00891539391975957,0.00844359917328198,0.00860976335196221,0.00865625214833458,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,1500,7.06908732969263,0.206230773774435,4.86045862366861,4.77398444797956,0.114884641168063,0.0068009659468817,0.5363864060493,0.0236365845413471,valid,5520,11863.3139909736,0.000644745325596389,0.422952933591231,0.576402321083172,0.822166201875951,0.000167902643455835,0.0018909,1079,0.00757039850166393,2.94759536991286e-15,0.0399150733173768,1.7066489857798e-14,0,0.000644745325596389,1,0.999355254674404,0.999355254674404,0,12.3574515704947,1,0.177833798124049,0.502528193954334,0,0,4.35948065810356e-16,2.51214793389404e-15,0,0,0,0,0,0,0,1,1,,,0.446948414608374,1,1,1,0,1,1.13862024500322
A_C09_008,coarse_scan,C09,low_voltage_nominal_speed,reasonable_extension_range,"0.9 p.u. of source 48 V engineering assumption",100,10,0,43.2,1,1551,0.04,0.0225,0.2,0.15,coarse amplitude grid,0,1551,-0.0201635107661557,-0.0369948172032369,0.116036073559866,0.105243966767561,0.399434799893275,0.346916376524316,0.204620597036192,0.96094209764132,0.0128712051133015,0.0130484544678499,0.013125887688625,0.0130151824232588,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,1500,7.04045200872885,0.206383335433471,4.84343812662361,4.75731496106019,0.154841180781077,0.0255254602844007,0.535666549073447,0.0319692699138529,valid,5092,10943.477326456,0.000644745325596389,0.696324951644101,0.303030303030303,0.822239190252641,0.000137066150870406,0.0006148,1333,0.0136712304195411,0.00501593559978051,0.0399902636556963,0.0224926395671298,0,0,1,1,1,11.52,10.5583397618364,1,0.177760809747359,0.502528193954334,0,0,6.33224403841651e-16,3.10862446895044e-15,0,0,0,0,0,0,0,1,1,,,0.529054942011264,1,1,1,1,1,0.591876208897484
A_C09_009,coarse_scan,C09,low_voltage_nominal_speed,reasonable_extension_range,"0.9 p.u. of source 48 V engineering assumption",100,10,0,43.2,1,1551,0.04,0.04,0.2,0.2,coarse amplitude grid,0,1551,-0.0225682107708005,-0.0667032146115672,0.121128440426843,0.134478073950007,0.402419295737797,0.401537639499782,0.208673838649688,0.96094209764132,0.0144402445433315,0.0143473974062483,0.0142990893665564,0.0143622437720454,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,1500,7.02234061221252,0.206486387959824,4.82915621501432,4.7432503083332,0.191711570340719,0.0375274547969955,0.53555411637536,0.039698771753266,valid,4836,10393.2946486138,0.000644745325596389,0.860090264345583,0.13926499032882,0.822395565458899,0.000181331012250161,0.0008857,1493,0.0148703970296776,0.0117478637861916,0.039889407438285,0.0398097740326551,0,0,1,1,1,15.3599999999999,9.95863582561692,1,0.177604434541101,0.502528193954334,0,0,7.41836322190744e-16,2.84355838317334e-15,0,0,0,0,0,0,0,1,1,,,0.568483742526698,1,1,1,1,1,0.403610573823339
