case_id,window_id,cycle_id,split,evidence_role,axis,order,c0_real,c0_imag,c_cos_real,c_cos_imag,c_sin_real,c_sin_imag,amplitude,phase,complex_coefficient_real,complex_coefficient_imag,residual_vector_rms,interpolation_rmse,extrapolated_grid_fraction,angle_points,valid
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,d,6,-4.32071797480579e-06,0,0.0147098798985082,0,0.00585411871584789,0,0.015831969952213,-0.378756785275723,0.0147098798985082,-0.00585411871584789,0.00774704435653465,0.0011752138796477,0.01953125,256,1
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,q,6,3.92833961273909e-06,0,-0.0102644446464259,0,-0.00107822760521814,0,0.0103209204370635,3.03693158157024,-0.0102644446464259,0.00107822760521814,0.00774704435653465,0.0011752138796477,0.01953125,256,1
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,dq_positive,6,-4.32071797480579e-06,3.92833961273909e-06,0.0147098798985082,-0.0102644446464259,0.00585411871584789,-0.00107822760521814,0.0211099509499381,-0.868797308717186,0.01363165229329,-0.0161185633622738,0.00774704435653465,0.0011752138796477,0.01953125,256,1
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,dq_negative,6,-4.32071797480579e-06,3.92833961273909e-06,0.0147098798985082,-0.0102644446464259,0.00585411871584789,-0.00107822760521814,0.0163925383441109,-0.272401044627974,0.0157881075037263,-0.004410325930578,0.00774704435653465,0.0011752138796477,0.01953125,256,1
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,d,12,-4.32071797480579e-06,0,0.0113467123494633,0,-0.00861265629410039,0,0.0142452002296131,0.649264318769553,0.0113467123494633,0.00861265629410039,0.00774704435653465,0.0011752138796477,0.01953125,256,1
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,q,12,3.92833961273909e-06,0,-0.00853304574660351,0,0.00550154582054909,0,0.0101528260168896,-2.56892818706555,-0.00853304574660351,-0.00550154582054909,0.00774704435653465,0.0011752138796477,0.01953125,256,1
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,dq_positive,12,-4.32071797480579e-06,3.92833961273909e-06,0.0113467123494633,-0.00853304574660351,-0.00861265629410039,0.00550154582054909,0.0168484462548528,0.00472511485829129,0.0168482581700124,7.9610547496882e-05,0.00774704435653465,0.0011752138796477,0.01953125,256,1
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,dq_negative,12,-4.32071797480579e-06,3.92833961273909e-06,0.0113467123494633,-0.00853304574660351,-0.00861265629410039,0.00550154582054909,0.0181146645075016,-1.24224102266496,0.00584516652891421,-0.0171457020407039,0.00774704435653465,0.0011752138796477,0.01953125,256,1
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,d,6,1.00456967560343e-05,0,-0.00117479147031184,0,0.0111373512516307,0,0.0111991396053856,-1.67588982746617,-0.00117479147031184,-0.0111373512516307,0.0078941180052428,0.00113878472106849,0.00390625,256,1
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,q,6,-2.51045019262343e-05,0,0.000989537709131247,0,-0.000591347138625404,0,0.00115276897778921,0.538652481664832,0.000989537709131247,0.000591347138625404,0.0078941180052428,0.00113878472106849,0.00390625,256,1
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,dq_positive,6,1.00456967560343e-05,-2.51045019262343e-05,-0.00117479147031184,0.000989537709131247,0.0111373512516307,-0.000591347138625404,0.0103003575316255,-1.74311162482598,-0.00176613860893724,-0.0101478135424994,0.0078941180052428,0.00113878472106849,0.00390625,256,1
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,dq_negative,6,1.00456967560343e-05,-2.51045019262343e-05,-0.00117479147031184,0.000989537709131247,0.0111373512516307,-0.000591347138625404,0.0121409160756026,1.61887088128506,-0.000583444331686433,0.0121268889607619,0.0078941180052428,0.00113878472106849,0.00390625,256,1
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,d,12,1.00456967560343e-05,0,-0.00384420747801972,0,0.000858921286007864,0,0.00393899440334968,-2.92177058143482,-0.00384420747801972,-0.000858921286007864,0.0078941180052428,0.00113878472106849,0.00390625,256,1
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,q,12,-2.51045019262343e-05,0,-0.00473995156229627,0,0.000502330389119858,0,0.00476649521480387,-3.03600880058572,-0.00473995156229627,-0.000502330389119858,0.0078941180052428,0.00113878472106849,0.00390625,256,1
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,dq_positive,12,1.00456967560343e-05,-2.51045019262343e-05,-0.00384420747801972,-0.00473995156229627,0.000858921286007864,0.000502330389119858,0.00652039259928351,-2.10892143049403,-0.00334187708889986,-0.00559887284830414,0.0078941180052428,0.00113878472106849,0.00390625,256,1
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,dq_negative,12,1.00456967560343e-05,-2.51045019262343e-05,-0.00384420747801972,-0.00473995156229627,0.000858921286007864,0.000502330389119858,0.00582707365973226,-2.41271323419704,-0.00434653786713958,-0.00388103027628841,0.0078941180052428,0.00113878472106849,0.00390625,256,1
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,d,6,-8.72177052792369e-05,0,-0.000955138788972478,0,0.0116258286855901,0,0.0116649981882935,-1.65276884728793,-0.000955138788972478,-0.0116258286855901,0.00821092792288842,0.0011838771194497,0.00390625,256,1
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,q,6,-1.31809486910217e-05,0,0.00164602234428695,0,-0.000107615363601836,0,0.00164953648773681,0.065286127471826,0.00164602234428695,0.000107615363601836,0.00821092792288842,0.0011838771194497,0.00390625,256,1
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,dq_positive,6,-8.72177052792369e-05,-1.31809486910217e-05,-0.000955138788972478,0.00164602234428695,0.0116258286855901,-0.000107615363601836,0.0100362334069475,-1.67688696054153,-0.00106275415257431,-0.00997980634130316,0.00821092792288842,0.0011838771194497,0.00390625,256,1
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,dq_negative,6,-8.72177052792369e-05,-1.31809486910217e-05,-0.000955138788972478,0.00164602234428695,0.0116258286855901,-0.000107615363601836,0.0132988843786162,1.63456845513294,-0.000847523425370642,0.0132718510298771,0.00821092792288842,0.0011838771194497,0.00390625,256,1
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,d,12,-8.72177052792369e-05,0,-0.00328514597649017,0,0.000168797235651826,0,0.003289479684329,-3.09025584109813,-0.00328514597649017,-0.000168797235651826,0.00821092792288842,0.0011838771194497,0.00390625,256,1
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,q,12,-1.31809486910217e-05,0,-0.00408876152691814,0,-0.0013618563377499,0,0.00430959667587067,2.82007635811586,-0.00408876152691814,0.0013618563377499,0.00821092792288842,0.0011838771194497,0.00390625,256,1
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,dq_positive,12,-8.72177052792369e-05,-1.31809486910217e-05,-0.00328514597649017,-0.00408876152691814,0.000168797235651826,-0.0013618563377499,0.00630249451608558,-2.3999019258389,-0.00464700231424007,-0.00425755876256997,0.00821092792288842,0.0011838771194497,0.00390625,256,1
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,dq_negative,12,-8.72177052792369e-05,-1.31809486910217e-05,-0.00328514597649017,-0.00408876152691814,0.000168797235651826,-0.0013618563377499,0.00436636726344552,-2.02692759946606,-0.00192328963874027,-0.00391996429126632,0.00821092792288842,0.0011838771194497,0.00390625,256,1
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,d,6,8.29119120261086e-05,0,-0.00117721828832897,0,0.0108066620406606,0,0.0108705927786589,-1.67930296699392,-0.00117721828832897,-0.0108066620406606,0.00932723005616128,0.00115000386601154,0.01171875,256,1
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,q,6,4.50620817439303e-05,0,0.00147953944372588,0,-0.000633924256555004,0,0.00160962633197568,0.404798093687299,0.00147953944372588,0.000633924256555004,0.00932723005616128,0.00115000386601154,0.01171875,256,1
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,dq_positive,6,8.29119120261086e-05,4.50620817439303e-05,-0.00117721828832897,0.00147953944372588,0.0108066620406606,-0.000633924256555004,0.00950133955061806,-1.76258971514323,-0.00181114254488397,-0.00932712259693471,0.00932723005616128,0.00115000386601154,0.01171875,256,1
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,dq_negative,6,8.29119120261086e-05,4.50620817439303e-05,-0.00117721828832897,0.00147953944372588,0.0108066620406606,-0.000633924256555004,0.0122982078092664,1.61498739179752,-0.000543294031773967,0.0122862014843865,0.00932723005616128,0.00115000386601154,0.01171875,256,1
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,d,12,8.29119120261086e-05,0,-0.00285151804256307,0,0.000815780843497304,0,0.00296591529408375,-2.86294889703112,-0.00285151804256307,-0.000815780843497304,0.00932723005616128,0.00115000386601154,0.01171875,256,1
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,q,12,4.50620817439303e-05,0,-0.00418440023776544,0,-0.00118626864586089,0,0.00434930323729722,2.86534331099713,-0.00418440023776544,0.00118626864586089,0.00932723005616128,0.00115000386601154,0.01171875,256,1
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,dq_positive,12,8.29119120261086e-05,4.50620817439303e-05,-0.00285151804256307,-0.00418440023776544,0.000815780843497304,-0.00118626864586089,0.00642693801017495,-2.25011074214927,-0.00403778668842396,-0.00500018108126275,0.00932723005616128,0.00115000386601154,0.01171875,256,1
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,dq_negative,12,8.29119120261086e-05,4.50620817439303e-05,-0.00285151804256307,-0.00418440023776544,0.000815780843497304,-0.00118626864586089,0.0037577456242615,-2.02990714401639,-0.00166524939670219,-0.00336861939426814,0.00932723005616128,0.00115000386601154,0.01171875,256,1
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,d,6,-1.27953129113615e-05,0,0.00833706843823815,0,-0.00113501816271366,0,0.0084139750637589,0.135309291910667,0.00833706843823815,0.00113501816271366,0.0085858251478951,0.00125216799838324,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,q,6,2.54382012060189e-05,0,-0.00688290300046617,0,0.00168111711749501,0,0.00708523171650447,-2.90203741312446,-0.00688290300046617,-0.00168111711749501,0.0085858251478951,0.00125216799838324,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,dq_positive,6,-1.27953129113615e-05,2.54382012060189e-05,0.00833706843823815,-0.00688290300046617,-0.00113501816271366,0.00168111711749501,0.0115499879626416,-0.52089067506361,0.0100181855557332,-0.00574788483775251,0.0085858251478951,0.00125216799838324,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,dq_negative,6,-1.27953129113615e-05,2.54382012060189e-05,0.00833706843823815,-0.00688290300046617,-0.00113501816271366,0.00168111711749501,0.0104205924861818,-0.877948981235496,0.00665595132074314,-0.00801792116317982,0.0085858251478951,0.00125216799838324,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,d,12,-1.27953129113615e-05,0,0.00249369254406432,0,0.000197384287799412,0,0.00250149216696596,-0.0789887307660193,0.00249369254406432,-0.000197384287799412,0.0085858251478951,0.00125216799838324,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,q,12,2.54382012060189e-05,0,-0.00251317744280667,0,-0.00305525364563483,0,0.00395608843407187,2.25915216189325,-0.00251317744280667,0.00305525364563483,0.0085858251478951,0.00125216799838324,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,dq_positive,12,-1.27953129113615e-05,2.54382012060189e-05,0.00249369254406432,-0.00251317744280667,0.000197384287799412,-0.00305525364563483,0.00276812134239511,-1.77508147791425,-0.000561561101570512,-0.00271056173060608,0.0085858251478951,0.00125216799838324,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,dq_negative,12,-1.27953129113615e-05,2.54382012060189e-05,0.00249369254406432,-0.00251317744280667,0.000197384287799412,-0.00305525364563483,0.00601279483709159,-0.395364089063814,0.00554894618969916,-0.00231579315500726,0.0085858251478951,0.00125216799838324,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,d,6,-1.45053867110098e-06,0,0.00851117238623948,0,-0.000674452406200916,0,0.00853785344430997,0.0790779382181844,0.00851117238623948,0.000674452406200916,0.00828883971431522,0.0012980201235286,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,q,6,-7.86084405200315e-06,0,-0.00681661500023431,0,0.00116390649095882,0,0.00691526705060011,-2.97247800358189,-0.00681661500023431,-0.00116390649095882,0.00828883971431522,0.0012980201235286,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,dq_positive,6,-1.45053867110098e-06,-7.86084405200315e-06,0.00851117238623948,-0.00681661500023431,-0.000674452406200916,0.00116390649095882,0.0114600747210283,-0.565646615101247,0.00967507887719829,-0.0061421625940334,0.00828883971431522,0.0012980201235286,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,dq_negative,6,-1.45053867110098e-06,-7.86084405200315e-06,0.00851117238623948,-0.00681661500023431,-0.000674452406200916,0.00116390649095882,0.0104927788037159,-0.795089077232121,0.00734726589528066,-0.00749106740643523,0.00828883971431522,0.0012980201235286,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,d,12,-1.45053867110098e-06,0,0.00252608948221106,0,0.00097304964673904,0,0.00270701933631002,-0.36768300487084,0.00252608948221106,-0.00097304964673904,0.00828883971431522,0.0012980201235286,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,q,12,-7.86084405200315e-06,0,-0.00206486948457675,0,-0.00343625750975666,0,0.0040089339807105,2.11188210703641,-0.00206486948457675,0.00343625750975666,0.00828883971431522,0.0012980201235286,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,dq_positive,12,-1.45053867110098e-06,-7.86084405200315e-06,0.00252608948221106,-0.00206486948457675,0.00097304964673904,-0.00343625750975666,0.00317133386554944,-1.86188836050371,-0.0009101680275456,-0.00303791913131579,0.00828883971431522,0.0012980201235286,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,dq_negative,12,-1.45053867110098e-06,-7.86084405200315e-06,0.00252608948221106,-0.00206486948457675,0.00097304964673904,-0.00343625750975666,0.00606148927334879,-0.181112535816839,0.00596234699196772,-0.00109181983783771,0.00828883971431522,0.0012980201235286,0.00390625,256,1
D03_id_iq_step,D03_id_iq_step__steady,3,validation,SECONDARY_DYNAMIC,d,6,8.41198771561729e-06,0,0.00842544567220092,0,-0.00118909473050764,0,0.00850894124161932,0.140205394744041,0.00842544567220092,0.00118909473050764,0.00774912384412346,0.00125496753495453,0.01171875,256,1
D03_id_iq_step,D03_id_iq_step__steady,3,validation,SECONDARY_DYNAMIC,q,6,-1.42685986149823e-05,0,-0.00709884606089995,0,0.00151462541339529,0,0.00725862972876131,-2.93138245693869,-0.00709884606089995,-0.00151462541339529,0.00774912384412346,0.00125496753495453,0.01171875,256,1
D03_id_iq_step,D03_id_iq_step__steady,3,validation,SECONDARY_DYNAMIC,dq_positive,6,8.41198771561729e-06,-1.42685986149823e-05,0.00842544567220092,-0.00709884606089995,-0.00118909473050764,0.00151462541339529,0.0115641763205937,-0.536393744512972,0.00994007108559621,-0.00590975133039231,0.00774912384412346,0.00125496753495453,0.01171875,256,1
D03_id_iq_step,D03_id_iq_step__steady,3,validation,SECONDARY_DYNAMIC,dq_negative,6,8.41198771561729e-06,-1.42685986149823e-05,0.00842544567220092,-0.00709884606089995,-0.00118909473050764,0.00151462541339529,0.0107911722816104,-0.875758844705727,0.00691082025880562,-0.00828794079140758,0.00774912384412346,0.00125496753495453,0.01171875,256,1
D03_id_iq_step,D03_id_iq_step__steady,3,validation,SECONDARY_DYNAMIC,d,12,8.41198771561729e-06,0,0.00296086991230222,0,0.000326719034732612,0,0.00297884137966982,-0.109901004771875,0.00296086991230222,-0.000326719034732612,0.00774912384412346,0.00125496753495453,0.01171875,256,1
D03_id_iq_step,D03_id_iq_step__steady,3,validation,SECONDARY_DYNAMIC,q,12,-1.42685986149823e-05,0,-0.00215628742556334,0,-0.0033150151608886,0,0.00395460503445841,2.14749541845605,-0.00215628742556334,0.0033150151608886,0.00774912384412346,0.00125496753495453,0.01171875,256,1
D03_id_iq_step,D03_id_iq_step__steady,3,validation,SECONDARY_DYNAMIC,dq_positive,12,8.41198771561729e-06,-1.42685986149823e-05,0.00296086991230222,-0.00215628742556334,0.000326719034732612,-0.0033150151608886,0.00250813475295243,-1.71246842074072,-0.000354145248586378,-0.00248300646029595,0.00774912384412346,0.00125496753495453,0.01171875,256,1
D03_id_iq_step,D03_id_iq_step__steady,3,validation,SECONDARY_DYNAMIC,dq_negative,12,8.41198771561729e-06,-1.42685986149823e-05,0.00296086991230222,-0.00215628742556334,0.000326719034732612,-0.0033150151608886,0.00653712887655018,-0.28366222175212,0.00627588507319082,-0.00182956839083072,0.00774912384412346,0.00125496753495453,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,1,calibration,SECONDARY_DYNAMIC,d,6,1.17722922995735e-05,0,0.0133856749791352,0,0.00283510043988509,0,0.0136826199666322,-0.208716576662142,0.0133856749791352,-0.00283510043988509,0.00952991576372793,0.000880256300237203,0,256,1
D04_torque_ramp,D04_torque_ramp__steady,1,calibration,SECONDARY_DYNAMIC,q,6,-8.01569351151905e-06,0,-0.00959166442196954,0,9.62880834774125e-05,0,0.00959214771459948,-3.13155426557624,-0.00959166442196954,-9.62880834774125e-05,0.00952991576372793,0.000880256300237203,0,256,1
D04_torque_ramp,D04_torque_ramp__steady,1,calibration,SECONDARY_DYNAMIC,dq_positive,6,1.17722922995735e-05,-8.01569351151905e-06,0.0133856749791352,-0.00959166442196954,0.00283510043988509,9.62880834774125e-05,0.018335425082432,-0.744693140986223,0.0134819630626126,-0.0124267648618546,0.00952991576372793,0.000880256300237203,0,256,1
D04_torque_ramp,D04_torque_ramp__steady,1,calibration,SECONDARY_DYNAMIC,dq_negative,6,1.17722922995735e-05,-8.01569351151905e-06,0.0133856749791352,-0.00959166442196954,0.00283510043988509,9.62880834774125e-05,0.0149083520520037,-0.470359336668877,0.0132893868956578,-0.00675656398208445,0.00952991576372793,0.000880256300237203,0,256,1
D04_torque_ramp,D04_torque_ramp__steady,1,calibration,SECONDARY_DYNAMIC,d,12,1.17722922995735e-05,0,0.01005976573529,0,-0.00264227256942494,0,0.010400985096617,0.256855639140925,0.01005976573529,0.00264227256942494,0.00952991576372793,0.000880256300237203,0,256,1
D04_torque_ramp,D04_torque_ramp__steady,1,calibration,SECONDARY_DYNAMIC,q,12,-8.01569351151905e-06,0,-0.00824645112607941,0,0.00142295754788238,0,0.00836831908795857,-2.97072135422591,-0.00824645112607941,-0.00142295754788238,0.00952991576372793,0.000880256300237203,0,256,1
D04_torque_ramp,D04_torque_ramp__steady,1,calibration,SECONDARY_DYNAMIC,dq_positive,12,1.17722922995735e-05,-8.01569351151905e-06,0.01005976573529,-0.00824645112607941,-0.00264227256942494,0.00142295754788238,0.0127773139310566,-0.454044482092068,0.0114827232831723,-0.00560417855665447,0.00952991576372793,0.000880256300237203,0,256,1
D04_torque_ramp,D04_torque_ramp__steady,1,calibration,SECONDARY_DYNAMIC,dq_negative,12,1.17722922995735e-05,-8.01569351151905e-06,0.01005976573529,-0.00824645112607941,-0.00264227256942494,0.00142295754788238,0.0138981566901193,-0.900222685963164,0.00863680818740758,-0.0108887236955043,0.00952991576372793,0.000880256300237203,0,256,1
D04_torque_ramp,D04_torque_ramp__steady,2,calibration,SECONDARY_DYNAMIC,d,6,1.17722923034333e-05,0,0.0133856749791258,0,0.0028351004398987,0,0.0136826199666258,-0.208716576663258,0.0133856749791258,-0.0028351004398987,0.00952991576370634,0.000883770311411223,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,2,calibration,SECONDARY_DYNAMIC,q,6,-8.01569350596661e-06,0,-0.00959166442195992,0,9.62880834929865e-05,0,0.00959214771459002,-3.1315542655746,-0.00959166442195992,-9.62880834929865e-05,0.00952991576370634,0.000883770311411223,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,2,calibration,SECONDARY_DYNAMIC,dq_positive,6,1.17722923034333e-05,-8.01569350596661e-06,0.0133856749791258,-0.00959166442195992,0.0028351004398987,9.62880834929865e-05,0.0183354250824392,-0.744693140986156,0.0134819630626188,-0.0124267648618586,0.00952991576370634,0.000883770311411223,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,2,calibration,SECONDARY_DYNAMIC,dq_negative,6,1.17722923034333e-05,-8.01569350596661e-06,0.0133856749791258,-0.00959166442195992,0.0028351004398987,9.62880834929865e-05,0.0149083520519709,-0.470359336668248,0.0132893868956328,-0.00675656398206122,0.00952991576370634,0.000883770311411223,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,2,calibration,SECONDARY_DYNAMIC,d,12,1.17722923034333e-05,0,0.0100597657352851,0,-0.0026422725694268,0,0.0104009850966128,0.256855639141216,0.0100597657352851,0.0026422725694268,0.00952991576370634,0.000883770311411223,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,2,calibration,SECONDARY_DYNAMIC,q,12,-8.01569350596661e-06,0,-0.00824645112607647,0,0.00142295754790333,0,0.00836831908795923,-2.97072135422338,-0.00824645112607647,-0.00142295754790333,0.00952991576370634,0.000883770311411223,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,2,calibration,SECONDARY_DYNAMIC,dq_positive,12,1.17722923034333e-05,-8.01569350596661e-06,0.0100597657352851,-0.00824645112607647,-0.0026422725694268,0.00142295754790333,0.012777313931069,-0.454044482091177,0.0114827232831884,-0.00560417855664967,0.00952991576370634,0.000883770311411223,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,2,calibration,SECONDARY_DYNAMIC,dq_negative,12,1.17722923034333e-05,-8.01569350596661e-06,0.0100597657352851,-0.00824645112607647,-0.0026422725694268,0.00142295754790333,0.0138981566901024,-0.90022268596457,0.00863680818738178,-0.0108887236955033,0.00952991576370634,0.000883770311411223,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,3,validation,SECONDARY_DYNAMIC,d,6,1.17722923036018e-05,0,0.0133856749791259,0,0.00283510043990132,0,0.0136826199666265,-0.208716576663443,0.0133856749791259,-0.00283510043990132,0.00952991576370702,0.000883770311411235,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,3,validation,SECONDARY_DYNAMIC,q,6,-8.01569350447602e-06,0,-0.00959166442195856,0,9.62880834898412e-05,0,0.00959214771458863,-3.13155426557493,-0.00959166442195856,-9.62880834898412e-05,0.00952991576370702,0.000883770311411235,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,3,validation,SECONDARY_DYNAMIC,dq_positive,6,1.17722923036018e-05,-8.01569350447602e-06,0.0133856749791259,-0.00959166442195856,0.00283510043990132,9.62880834898412e-05,0.0183354250824379,-0.744693140986317,0.0134819630626158,-0.0124267648618599,0.00952991576370702,0.000883770311411235,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,3,validation,SECONDARY_DYNAMIC,dq_negative,6,1.17722923036018e-05,-8.01569350447602e-06,0.0133856749791259,-0.00959166442195856,0.00283510043990132,9.62880834898412e-05,0.014908352051972,-0.47035933666791,0.0132893868956361,-0.00675656398205725,0.00952991576370702,0.000883770311411235,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,3,validation,SECONDARY_DYNAMIC,d,12,1.17722923036018e-05,0,0.0100597657352818,0,-0.00264227256942611,0,0.0104009850966095,0.256855639141232,0.0100597657352818,0.00264227256942611,0.00952991576370702,0.000883770311411235,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,3,validation,SECONDARY_DYNAMIC,q,12,-8.01569350447602e-06,0,-0.00824645112606897,0,0.00142295754789997,0,0.00836831908795127,-2.97072135422363,-0.00824645112606897,-0.00142295754789997,0.00952991576370702,0.000883770311411235,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,3,validation,SECONDARY_DYNAMIC,dq_positive,12,1.17722923036018e-05,-8.01569350447602e-06,0.0100597657352818,-0.00824645112606897,-0.00264227256942611,0.00142295754789997,0.01277731393106,-0.454044482090927,0.0114827232831818,-0.00560417855664286,0.00952991576370702,0.000883770311411235,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,3,validation,SECONDARY_DYNAMIC,dq_negative,12,1.17722923036018e-05,-8.01569350447602e-06,0.0100597657352818,-0.00824645112606897,-0.00264227256942611,0.00142295754789997,0.0138981566900961,-0.900222685964199,0.00863680818738186,-0.0108887236954951,0.00952991576370702,0.000883770311411235,0.01171875,256,1
D04_torque_ramp,D04_torque_ramp__steady,4,validation,SECONDARY_DYNAMIC,d,6,1.17722923032949e-05,0,0.0133856749791291,0,0.00283510043989616,0,0.0136826199666285,-0.208716576663026,0.0133856749791291,-0.00283510043989616,0.00952991576370054,0.000887326745544632,0.01953125,256,1
D04_torque_ramp,D04_torque_ramp__steady,4,validation,SECONDARY_DYNAMIC,q,6,-8.01569351031827e-06,0,-0.00959166442196447,0,9.6288083488394e-05,0,0.00959214771459452,-3.13155426557509,-0.00959166442196447,-9.6288083488394e-05,0.00952991576370054,0.000887326745544632,0.01953125,256,1
D04_torque_ramp,D04_torque_ramp__steady,4,validation,SECONDARY_DYNAMIC,dq_positive,6,1.17722923032949e-05,-8.01569351031827e-06,0.0133856749791291,-0.00959166442196447,0.00283510043989616,9.6288083488394e-05,0.0183354250824396,-0.744693140986284,0.0134819630626175,-0.0124267648618606,0.00952991576370054,0.000887326745544632,0.01953125,256,1
D04_torque_ramp,D04_torque_ramp__steady,4,validation,SECONDARY_DYNAMIC,dq_negative,6,1.17722923032949e-05,-8.01569351031827e-06,0.0133856749791291,-0.00959166442196447,0.00283510043989616,9.6288083488394e-05,0.0149083520519811,-0.470359336668432,0.0132893868956407,-0.00675656398206831,0.00952991576370054,0.000887326745544632,0.01953125,256,1
D04_torque_ramp,D04_torque_ramp__steady,4,validation,SECONDARY_DYNAMIC,d,12,1.17722923032949e-05,0,0.0100597657352889,0,-0.00264227256942694,0,0.0104009850966165,0.256855639141137,0.0100597657352889,0.00264227256942694,0.00952991576370054,0.000887326745544632,0.01953125,256,1
D04_torque_ramp,D04_torque_ramp__steady,4,validation,SECONDARY_DYNAMIC,q,12,-8.01569351031827e-06,0,-0.00824645112607939,0,0.00142295754789464,0,0.00836831908796064,-2.97072135422447,-0.00824645112607939,-0.00142295754789464,0.00952991576370054,0.000887326745544632,0.01953125,256,1
