case_id,condition_id,stage,range_class,Jd_limit_A2,Jq_limit_A2,single_vector_ratio,double_vector_ratio,three_vector_ratio,zero_vector_dwell_ratio,mode_change_L1_vs_default,average_switching_frequency_Hz,total_switching_actions
A_C07_018,C07,coarse_scan,reasonable_extension_range,0.16,1,0.254674403610574,0.745325596389426,0,0.842044216414459,0.0980012894906518,6670.96496883731,3104
A_C07_019,C07,coarse_scan,reasonable_extension_range,0.36,0,0.000644745325596389,0.970341715022566,0.0290135396518375,0.843215989871247,0.410058027079303,9718.46120782291,4522
A_C07_020,C07,coarse_scan,reasonable_extension_range,0.36,0.0225,0.000644745325596389,0.998710509348807,0.000644745325596389,0.828827682181537,0.411347517730496,8699.76359338061,4048
A_C07_021,C07,coarse_scan,reasonable_extension_range,0.36,0.04,0.000644745325596389,0.998710509348807,0.000644745325596389,0.828095337339094,0.411347517730496,8588.00773694391,3996
A_C07_022,C07,coarse_scan,reasonable_extension_range,0.36,0.16,0.297872340425532,0.702127659574468,0,0.83492213453566,0.184397163120568,6241.13475177305,2904
A_C07_023,C07,coarse_scan,reasonable_extension_range,0.36,0.64,0.38039974210187,0.61960025789813,0,0.833756991297923,0.349451966473244,5351.38620245003,2490
A_C07_024,C07,coarse_scan,reasonable_extension_range,0.36,1,0.406189555125725,0.593810444874275,0,0.838249080934212,0.401031592520954,5166.5592091124,2404
A_C07_025,C07,coarse_scan,reasonable_extension_range,0.64,0,0.000644745325596389,0.984526112185687,0.014829142488717,0.830226373151496,0.410058027079304,8931.87191059531,4156
A_C07_026,C07,coarse_scan,reasonable_extension_range,0.64,0.0225,0.000644745325596389,0.999355254674404,0,0.834450595081866,0.412637008381689,8992.04814098431,4184
A_C07_027,C07,coarse_scan,reasonable_extension_range,0.64,0.04,0.000644745325596389,0.999355254674404,0,0.834808462522204,0.412637008381689,8979.15323447238,4178
A_C07_028,C07,coarse_scan,reasonable_extension_range,0.64,0.16,0.329464861379755,0.670535138620245,0,0.835835580470891,0.247582205029014,6047.71115409413,2814
A_C07_029,C07,coarse_scan,reasonable_extension_range,0.64,0.64,0.470664087685364,0.529335912314636,0,0.836559971179319,0.529980657640232,4629.27143778208,2154
A_C07_030,C07,coarse_scan,reasonable_extension_range,0.64,1,0.508059316569955,0.491940683430045,0,0.839600565264974,0.604771115409414,4319.79368149581,2010
A_C07_031,C07,coarse_scan,reasonable_extension_range,1,0,0.000644745325596389,0.994842037395229,0.00451321727917473,0.827489950559143,0.410058027079304,8704.06189555126,4050
A_C07_032,C07,coarse_scan,reasonable_extension_range,1,0.0225,0.000644745325596389,0.999355254674404,0,0.830295935523302,0.412637008381689,9009.24134966688,4192
A_C07_033,C07,coarse_scan,reasonable_extension_range,1,0.04,0.000644745325596389,0.999355254674404,0,0.832265803079909,0.412637008381689,9151.08532129809,4258
A_C07_034,C07,coarse_scan,reasonable_extension_range,1,0.16,0.36428110896196,0.63571889103804,0,0.836507364166529,0.317214700193424,5768.32151300236,2684
A_C07_035,C07,coarse_scan,reasonable_extension_range,1,0.64,0.511927788523533,0.488072211476467,0,0.836686072112403,0.61250805931657,4289.70556630131,1996
A_C07_036,C07,coarse_scan,reasonable_extension_range,1,1,0.551901998710509,0.448098001289491,0,0.83987808984143,0.692456479690522,3971.63120567376,1848
A_C08_001,C08,coarse_scan,reasonable_extension_range,0.01,0,0.00124843945068664,0.127340823970037,0.871410736579276,0.729785581052405,1.63046192259675,12875.5722014149,3094
A_C08_002,C08,coarse_scan,reasonable_extension_range,0.01,0.0225,0.00124843945068664,0.263420724094881,0.735330836454432,0.730216816227441,1.35830212234707,12417.8110694965,2984
A_C08_003,C08,coarse_scan,reasonable_extension_range,0.01,0.04,0.00124843945068664,0.318352059925094,0.68039950062422,0.730379666821931,1.24843945068664,12243.0295464003,2942
A_C08_004,C08,coarse_scan,reasonable_extension_range,0.01,0.16,0.00124843945068664,0.631710362047441,0.367041198501873,0.730667409798474,0.621722846441947,11186.0174781523,2688
A_C08_005,C08,coarse_scan,reasonable_extension_range,0.01,0.64,0.00249687890137328,0.762796504369538,0.234706616729089,0.714225177594916,0.359550561797753,9513.10861423221,2286
A_C08_006,C08,coarse_scan,reasonable_extension_range,0.01,1,0.00499375780274657,0.806491885143571,0.188514357053683,0.715941944058782,0.272159800249687,9488.13982521848,2280
A_C08_007,C08,coarse_scan,reasonable_extension_range,0.04,0,0.00124843945068664,0.258426966292135,0.740324594257179,0.730217074969447,1.36828963795256,12442.7798585102,2990
A_C08_008,C08,coarse_scan,reasonable_extension_range,0.04,0.0225,0.00124843945068664,0.392009987515606,0.606741573033708,0.730922716966646,1.10112359550562,11993.341656263,2882
A_C08_009,C08,coarse_scan,reasonable_extension_range,0.04,0.04,0.00124843945068664,0.424469413233458,0.574282147315855,0.731081818736285,1.03620474406991,11885.1435705368,2856
A_C08_010,C08,coarse_scan,reasonable_extension_range,0.04,0.16,0.00124843945068664,0.746566791510612,0.252184769038702,0.731323351261966,0.392009987515605,10819.8085726176,2600
A_C08_011,C08,coarse_scan,reasonable_extension_range,0.04,0.64,0.00624219725343321,0.786516853932584,0.207240948813983,0.715005381624843,0.312109862671661,9496.46275488972,2282
A_C08_012,C08,coarse_scan,reasonable_extension_range,0.04,1,0.00873907615480649,0.822721598002497,0.168539325842697,0.717300423893766,0.239700374531835,9479.81689554723,2278
A_C08_013,C08,coarse_scan,reasonable_extension_range,0.16,0,0.00124843945068664,0.518102372034956,0.480649188514357,0.73109151605262,0.848938826466916,11560.5493133583,2778
A_C08_014,C08,coarse_scan,reasonable_extension_range,0.16,0.0225,0.00124843945068664,0.711610486891386,0.287141073657928,0.730885013538342,0.461922596754057,10911.3607990012,2622
A_C08_015,C08,coarse_scan,reasonable_extension_range,0.16,0.04,0.00124843945068664,0.826466916354557,0.172284644194757,0.731559444938588,0.232209737827715,10545.1518934665,2534
A_C08_016,C08,coarse_scan,reasonable_extension_range,0.16,0.16,0.00124843945068664,0.942571785268414,0.0561797752808989,0.732509912721239,0,10104.0366208906,2428
A_C08_017,C08,coarse_scan,reasonable_extension_range,0.16,0.64,0.0624219725343321,0.885143570536829,0.052434456928839,0.726315697736544,0.12234706616729,9255.09779442364,2224
A_C08_018,C08,coarse_scan,reasonable_extension_range,0.16,1,0.0749063670411985,0.890137328339575,0.034956304619226,0.726028944049306,0.147315855181024,9063.67041198502,2178
A_C08_019,C08,coarse_scan,reasonable_extension_range,0.36,0,0.00124843945068664,0.868913857677903,0.129837702871411,0.730848039341635,0.147315855181023,10337.0786516854,2484
A_C08_020,C08,coarse_scan,reasonable_extension_range,0.36,0.0225,0.00124843945068664,0.941323345817728,0.0574282147315855,0.730782184554794,0.00249687890137257,9987.51560549313,2400
A_C08_021,C08,coarse_scan,reasonable_extension_range,0.36,0.04,0.00124843945068664,0.968789013732834,0.0299625468164794,0.729247530696197,0.0524344569288395,9829.37994173949,2362
A_C08_022,C08,coarse_scan,reasonable_extension_range,0.36,0.16,0.00124843945068664,0.997503121098627,0.00124843945068664,0.728100744369616,0.109862671660425,9413.23345817728,2262
A_C08_023,C08,coarse_scan,reasonable_extension_range,0.36,0.64,0.181023720349563,0.812734082397004,0.00624219725343321,0.726884335024537,0.359550561797752,7573.86600083229,1820
A_C08_024,C08,coarse_scan,reasonable_extension_range,0.36,1,0.214731585518102,0.779026217228464,0.00624219725343321,0.728394772613948,0.426966292134831,7240.94881398252,1740
A_C08_025,C08,coarse_scan,reasonable_extension_range,0.64,0,0.00124843945068664,0.938826466916355,0.0599250936329588,0.730205282984127,0.00749063670411895,10045.7761131918,2414
A_C08_026,C08,coarse_scan,reasonable_extension_range,0.64,0.0225,0.00124843945068664,0.971285892634207,0.0274656679151061,0.72675042157728,0.0574282147315857,9746.15064502705,2342
A_C08_027,C08,coarse_scan,reasonable_extension_range,0.64,0.04,0.00124843945068664,0.986267166042447,0.0124843945068664,0.724242088465354,0.0873907615480655,9521.43154390345,2288
A_C08_028,C08,coarse_scan,reasonable_extension_range,0.64,0.16,0.00124843945068664,0.997503121098627,0.00124843945068664,0.725042171005563,0.109862671660425,9296.71244277986,2234
A_C08_029,C08,coarse_scan,reasonable_extension_range,0.64,0.64,0.265917602996255,0.734082397003745,0,0.726363776709966,0.529338327091136,6758.21889305035,1624
A_C08_030,C08,coarse_scan,reasonable_extension_range,0.64,1,0.268414481897628,0.731585518102372,0,0.722500463661728,0.534332084893882,6650.02080732418,1598
A_C08_031,C08,coarse_scan,reasonable_extension_range,1,0,0.00124843945068664,0.966292134831461,0.0324594257178527,0.728434109388181,0.0474406991260932,9829.37994173949,2362
A_C08_032,C08,coarse_scan,reasonable_extension_range,1,0.0225,0.00124843945068664,0.997503121098627,0.00124843945068664,0.707543933125508,0.109862671660425,9121.93091968373,2192
A_C08_033,C08,coarse_scan,reasonable_extension_range,1,0.04,0.00124843945068664,0.997503121098627,0.00124843945068664,0.707064014137583,0.109862671660425,8947.1493965876,2150
A_C08_034,C08,coarse_scan,reasonable_extension_range,1,0.16,0.00124843945068664,0.997503121098627,0.00124843945068664,0.695858796782497,0.109862671660425,8481.06533499792,2038
A_C08_035,C08,coarse_scan,reasonable_extension_range,1,0.64,0.294631710362047,0.705368289637953,0,0.703937360365266,0.58676654182272,6208.90553474823,1492
A_C08_036,C08,coarse_scan,reasonable_extension_range,1,1,0.274656679151061,0.725343320848939,0,0.692067033851539,0.546816479400748,6084.06158967957,1462
A_C09_001,C09,coarse_scan,reasonable_extension_range,0.01,0,0.000644745325596389,0.212765957446809,0.786589297227595,0.821767361345424,1.55899419729207,12581.1304534709,5854
A_C09_002,C09,coarse_scan,reasonable_extension_range,0.01,0.0225,0.000644745325596389,0.407479045776918,0.591876208897485,0.821877616025549,1.16956802063185,11927.7885235332,5550
A_C09_003,C09,coarse_scan,reasonable_extension_range,0.01,0.04,0.000644745325596389,0.538362346872985,0.460992907801418,0.822432759530044,0.907801418439715,11493.6600042983,5348
A_C09_004,C09,coarse_scan,reasonable_extension_range,0.01,0.16,0.000644745325596389,0.711154094132817,0.288201160541586,0.813842965654466,0.562217923920051,9542.23081882656,4440
A_C09_005,C09,coarse_scan,reasonable_extension_range,0.01,0.64,0.00644745325596389,0.817537072856222,0.176015473887814,0.801184179996353,0.392005157962605,9787.23404255319,4554
A_C09_006,C09,coarse_scan,reasonable_extension_range,0.01,1,0.00838168923275306,0.822695035460993,0.168923275306254,0.782426970432748,0.388136686009027,9907.58650333118,4610
A_C09_007,C09,coarse_scan,reasonable_extension_range,0.04,0,0.000644745325596389,0.422952933591231,0.576402321083172,0.822166201875951,1.13862024500322,11863.3139909736,5520
A_C09_008,C09,coarse_scan,reasonable_extension_range,0.04,0.0225,0.000644745325596389,0.696324951644101,0.303030303030303,0.822239190252641,0.591876208897484,10943.477326456,5092
A_C09_009,C09,coarse_scan,reasonable_extension_range,0.04,0.04,0.000644745325596389,0.860090264345583,0.13926499032882,0.822395565458899,0.403610573823339,10393.2946486138,4836
A_C09_010,C09,coarse_scan,reasonable_extension_range,0.04,0.16,0.194068343004513,0.631205673758865,0.174725983236622,0.821708968421258,0.335267569310123,8459.05867182463,3936
A_C09_011,C09,coarse_scan,reasonable_extension_range,0.04,0.64,0.266279819471309,0.604126370083817,0.129593810444874,0.812859122609874,0.372662798194713,7148.07650977864,3326
A_C09_012,C09,coarse_scan,reasonable_extension_range,0.04,1,0.236621534493875,0.689877498388137,0.0735009671179884,0.816232334627488,0.201160541586073,7418.86954652912,3452
A_C09_013,C09,coarse_scan,reasonable_extension_range,0.16,0,0.000644745325596389,0.932301740812379,0.0670535138620245,0.822043042486387,0.40361057382334,10126.799914034,4712
A_C09_014,C09,coarse_scan,reasonable_extension_range,0.16,0.0225,0.000644745325596389,0.989039329464861,0.0103159252095422,0.819814309616672,0.403610573823339,9490.65119277885,4416
A_C09_015,C09,coarse_scan,reasonable_extension_range,0.16,0.04,0.000644745325596389,0.99097356544165,0.00838168923275306,0.818332015306004,0.403610573823339,9241.34966688158,4300
A_C09_016,C09,coarse_scan,reasonable_extension_range,0.16,0.16,0.202450032237266,0.790457769181173,0.00709219858156028,0.821498175515749,0,7405.97464001719,3446
A_C09_017,C09,coarse_scan,reasonable_extension_range,0.16,0.64,0.273372018052869,0.725983236621535,0.000644745325596389,0.820649273168462,0.141843971631205,6645.17515581345,3092
A_C09_018,C09,coarse_scan,reasonable_extension_range,0.16,1,0.276595744680851,0.722759509993553,0.000644745325596389,0.819803139499976,0.148291424887169,6589.2972275951,3066
A_C09_019,C09,coarse_scan,reasonable_extension_range,0.36,0,0.000644745325596389,0.986460348162476,0.0128949065119278,0.81970428967224,0.40361057382334,9787.23404255319,4554
A_C09_020,C09,coarse_scan,reasonable_extension_range,0.36,0.0225,0.000644745325596389,0.998710509348807,0.000644745325596389,0.802644987236581,0.416505480335267,8725.55340640447,4060
A_C09_021,C09,coarse_scan,reasonable_extension_range,0.36,0.04,0.000644745325596389,0.998710509348807,0.000644745325596389,0.798099027114224,0.416505480335267,8476.2518805072,3944
A_C09_022,C09,coarse_scan,reasonable_extension_range,0.36,0.16,0.295293359123146,0.704706640876854,0,0.810144335402862,0.185686653771759,6258.32796045562,2912
A_C09_023,C09,coarse_scan,reasonable_extension_range,0.36,0.64,0.365570599613153,0.634429400386847,0,0.804929448445778,0.326241134751773,5381.47431764453,2504
A_C09_024,C09,coarse_scan,reasonable_extension_range,0.36,1,0.344294003868472,0.655705996131528,0,0.799552115813479,0.283687943262411,5394.36922415646,2510
A_C09_025,C09,coarse_scan,reasonable_extension_range,0.64,0,0.000644745325596389,0.996131528046422,0.00322372662798195,0.807066524143587,0.411347517730497,9155.38362346873,4260
A_C09_026,C09,coarse_scan,reasonable_extension_range,0.64,0.0225,0.000644745325596389,0.999355254674404,0,0.798987351683551,0.417794970986461,8566.51622609069,3986
A_C09_027,C09,coarse_scan,reasonable_extension_range,0.64,0.04,0.000644745325596389,0.999355254674404,0,0.80290389421543,0.417794970986461,8695.46529120997,4046
A_C09_028,C09,coarse_scan,reasonable_extension_range,0.64,0.16,0.307543520309478,0.692456479690522,0,0.805360881136915,0.210186976144423,6056.30775843542,2818
A_C09_029,C09,coarse_scan,reasonable_extension_range,0.64,0.64,0.459058671824629,0.540941328175371,0,0.809507016279031,0.513217279174725,4719.53578336557,2196
A_C09_030,C09,coarse_scan,reasonable_extension_range,0.64,1,0.44100580270793,0.55899419729207,0,0.809328551057879,0.477111540941327,4775.41371158392,2222
A_C09_031,C09,coarse_scan,reasonable_extension_range,1,0,0.000644745325596389,0.999355254674404,0,0.799476043882997,0.417794970986461,8759.93982376961,4076
A_C09_032,C09,coarse_scan,reasonable_extension_range,1,0.0225,0.000644745325596389,0.999355254674404,0,0.802690157913665,0.417794970986461,8944.76681710724,4162
A_C09_033,C09,coarse_scan,reasonable_extension_range,1,0.04,0.000644745325596389,0.999355254674404,0,0.805803300093459,0.417794970986461,9219.85815602837,4290
A_C09_034,C09,coarse_scan,reasonable_extension_range,1,0.16,0.325596389426177,0.674403610573823,0,0.805881802716764,0.246292714377821,5923.0603911455,2756
A_C09_035,C09,coarse_scan,reasonable_extension_range,1,0.64,0.522243713733075,0.477756286266925,0,0.812416520636139,0.639587362991617,4259.61745110681,1982
A_C09_036,C09,coarse_scan,reasonable_extension_range,1,1,0.528691166989039,0.471308833010961,0,0.821836113056495,0.652482269503545,4319.79368149581,2010
A_C10_001,C10,coarse_scan,reasonable_extension_range,0.01,0,0.00124843945068664,0.122347066167291,0.876404494382023,0.678266081069951,1.50312109862672,12892.2180607574,3098
A_C10_002,C10,coarse_scan,reasonable_extension_range,0.01,0.0225,0.00124843945068664,0.230961298377029,0.767790262172285,0.678688549121813,1.28589263420724,12526.0091552226,3010
A_C10_003,C10,coarse_scan,reasonable_extension_range,0.01,0.04,0.00124843945068664,0.259675405742821,0.739076154806492,0.678630756344638,1.22846441947566,12426.1339991677,2986
A_C10_004,C10,coarse_scan,reasonable_extension_range,0.01,0.16,0.00124843945068664,0.528089887640449,0.470661672908864,0.679863898183661,0.6916354556804,11518.9346650021,2768
A_C10_005,C10,coarse_scan,reasonable_extension_range,0.01,0.64,0.00998751560549313,0.701622971285893,0.288389513108614,0.661400407901976,0.344569288389512,9554.72326258843,2296
A_C10_006,C10,coarse_scan,reasonable_extension_range,0.01,1,0.00998751560549313,0.755305867665418,0.234706616729089,0.664783260727427,0.237203495630463,9521.43154390345,2288
A_C10_007,C10,coarse_scan,reasonable_extension_range,0.04,0,0.00124843945068664,0.248439450686642,0.750312109862672,0.678746445097717,1.25093632958801,12459.4257178527,2994
A_C10_008,C10,coarse_scan,reasonable_extension_range,0.04,0.0225,0.00124843945068664,0.328339575530587,0.670411985018727,0.678729563598113,1.09113607990012,12193.0919683729,2930
A_C10_009,C10,coarse_scan,reasonable_extension_range,0.04,0.04,0.00124843945068664,0.364544319600499,0.634207240948814,0.67875549090068,1.0187265917603,12076.5709529754,2902
A_C10_010,C10,coarse_scan,reasonable_extension_range,0.04,0.16,0.00124843945068664,0.616729088639201,0.382022471910112,0.679415635133444,0.514357053682896,11227.6321265085,2698
A_C10_011,C10,coarse_scan,reasonable_extension_range,0.04,0.64,0.0112359550561798,0.730337078651685,0.258426966292135,0.663354720986029,0.287141073657928,9588.01498127341,2304
A_C10_012,C10,coarse_scan,reasonable_extension_range,0.04,1,0.0149812734082397,0.776529338327091,0.208489388264669,0.665324004379154,0.194756554307116,9538.07740324594,2292
A_C10_013,C10,coarse_scan,reasonable_extension_range,0.16,0,0.00124843945068664,0.469413233458177,0.529338327091136,0.679085743829923,0.808988764044944,11702.0391177695,2812
A_C10_014,C10,coarse_scan,reasonable_extension_range,0.16,0.0225,0.00124843945068664,0.595505617977528,0.403245942571785,0.680447588037162,0.556803995006242,11277.569704536,2710
A_C10_015,C10,coarse_scan,reasonable_extension_range,0.16,0.04,0.00124843945068664,0.65792759051186,0.340823970037453,0.679001248242647,0.431960049937578,11077.8193924261,2662
A_C10_016,C10,coarse_scan,reasonable_extension_range,0.16,0.16,0.00124843945068664,0.873907615480649,0.124843945068664,0.681234598760824,0,10312.1098626717,2478
A_C10_017,C10,coarse_scan,reasonable_extension_range,0.16,0.64,0.15230961298377,0.729088639200999,0.118601747815231,0.680309429690932,0.302122347066166,8589.26342072409,2064
A_C10_018,C10,coarse_scan,reasonable_extension_range,0.16,1,0.161048689138577,0.766541822721598,0.0724094881398252,0.67767503258973,0.31960049937578,8397.83603828548,2018
A_C10_019,C10,coarse_scan,reasonable_extension_range,0.36,0,0.00124843945068664,0.873907615480649,0.124843945068664,0.679784537658665,0,10337.0786516854,2484
A_C10_020,C10,coarse_scan,reasonable_extension_range,0.36,0.0225,0.00124843945068664,0.953807740324594,0.0449438202247191,0.679832544230522,0.15980024968789,9979.19267582189,2398
A_C10_021,C10,coarse_scan,reasonable_extension_range,0.36,0.04,0.00124843945068664,0.961298377028714,0.0374531835205993,0.679055400063381,0.17478152309613,9912.60923845193,2382
A_C10_022,C10,coarse_scan,reasonable_extension_range,0.36,0.16,0.00124843945068664,0.995006242197253,0.00374531835205993,0.675869882612301,0.242197253433208,9438.20224719101,2268
A_C10_023,C10,coarse_scan,reasonable_extension_range,0.36,0.64,0.188514357053683,0.795255930087391,0.0162297128589263,0.678453304856325,0.374531835205992,7582.18893050354,1822
A_C10_024,C10,coarse_scan,reasonable_extension_range,0.36,1,0.181023720349563,0.808988764044944,0.00998751560549313,0.67434416861617,0.359550561797752,7565.54307116105,1818
A_C10_025,C10,coarse_scan,reasonable_extension_range,0.64,0,0.00124843945068664,0.953807740324594,0.0449438202247191,0.679460275239063,0.15980024968789,10037.4531835206,2412
A_C10_026,C10,coarse_scan,reasonable_extension_range,0.64,0.0225,0.00124843945068664,0.9812734082397,0.017478152309613,0.678551969090614,0.214731585518102,9787.76529338327,2352
A_C10_027,C10,coarse_scan,reasonable_extension_range,0.64,0.04,0.00124843945068664,0.990012484394507,0.00873907615480649,0.678216074506073,0.232209737827715,9679.5672076571,2326
A_C10_028,C10,coarse_scan,reasonable_extension_range,0.64,0.16,0.00124843945068664,0.997503121098627,0.00124843945068664,0.672007512397356,0.247191011235955,9196.83728672493,2210
A_C10_029,C10,coarse_scan,reasonable_extension_range,0.64,0.64,0.273408239700375,0.725343320848939,0.00124843945068664,0.680103060208508,0.544319600499376,6924.67748647524,1664
A_C10_030,C10,coarse_scan,reasonable_extension_range,0.64,1,0.262172284644195,0.737827715355805,0,0.67502726919056,0.521847690387016,6724.92717436538,1616
A_C10_031,C10,coarse_scan,reasonable_extension_range,1,0,0.00124843945068664,0.973782771535581,0.0249687890137328,0.675357913145944,0.199750312109863,9812.734082397,2358
A_C10_032,C10,coarse_scan,reasonable_extension_range,1,0.0225,0.00124843945068664,0.997503121098627,0.00124843945068664,0.660101755534486,0.247191011235955,9238.45193508115,2220
A_C10_033,C10,coarse_scan,reasonable_extension_range,1,0.04,0.00124843945068664,0.997503121098627,0.00124843945068664,0.658026061302514,0.247191011235955,9138.57677902622,2196
A_C10_034,C10,coarse_scan,reasonable_extension_range,1,0.16,0.00124843945068664,0.997503121098627,0.00124843945068664,0.656447655132615,0.247191011235955,8888.88888888889,2136
A_C10_035,C10,coarse_scan,reasonable_extension_range,1,0.64,0.284644194756554,0.715355805243446,0,0.662757734838422,0.566791510611734,6433.62463587183,1546
A_C10_036,C10,coarse_scan,reasonable_extension_range,1,1,0.279650436953808,0.720349563046192,0,0.656188510522774,0.556803995006242,6225.55139409072,1496
A_C11_001,C11,coarse_scan,reasonable_extension_range,0.01,0,0.000644745325596389,0.212765957446809,0.786589297227595,0.83959038883789,1.54609929078014,12581.1304534709,5854
A_C11_002,C11,coarse_scan,reasonable_extension_range,0.01,0.0225,0.000644745325596389,0.476466795615732,0.522888459058672,0.839867691173693,1.0186976144423,11687.0836019772,5438
A_C11_003,C11,coarse_scan,reasonable_extension_range,0.01,0.04,0.00128949065119278,0.598323662153449,0.400386847195358,0.839244164429094,0.773694390715668,11192.7788523533,5208
A_C11_004,C11,coarse_scan,reasonable_extension_range,0.01,0.16,0.00193423597678917,0.777562862669246,0.220502901353965,0.834295678002675,0.413926499032882,9843.11197077154,4580
A_C11_005,C11,coarse_scan,reasonable_extension_range,0.01,0.64,0.0109606705351386,0.843971631205674,0.145067698259188,0.827036977514753,0.350741457124437,9520.73930797335,4430
