cohort_type,cohort,predictor,causality_class,ranking_valid,sample_count,candidate_bank_semantics,top1_flip_vs_P0_rate,top3_flip_vs_P0_rate,mode_flip_vs_P0_rate,feasibility_flip_vs_P0_rate,top1_agreement_with_P5_rate,top1_recovery_eligible_count,top1_recovered_count,top1_recovery_rate,top1_new_error_count,mode_recovery_eligible_count,mode_recovered_count,mode_recovery_rate,mode_new_error_count,top3_jaccard_vs_P5,S2_changed_command_rate,diagnostic_top1_voltage_changed_rate
case,D01_iq_step,P3a,causal_previous_period_oracle,1,450,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0.00222222222222222,0,0.0111111111111111,0.995555555555556,2,0,0,0,2,0,0,0,1,NaN,0.00888888888888889
case,D01_iq_step,P3b,offline_physical_parameter_oracle,1,451,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0.00221729490022173,0,0.0110864745011086,0.995565410199557,2,0,0,0,2,0,0,0,1,NaN,0.00886917960088692
case,D01_iq_step,P3c,noncausal_future_endpoint_oracle,0,451,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00221729490022173,0.00221729490022173,0.00221729490022173,0.0199556541019956,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0110864745011086
case,D01_iq_step,P4,offline_physical_parameter_oracle,1,451,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00221729490022173,0.00221729490022173,0.00221729490022173,0.0199556541019956,0.997782705099778,2,1,0.5,0,2,1,0.5,0,1,NaN,0.0110864745011086
case,D01_iq_step,P5,offline_plant_replay_oracle,1,451,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00443458980044346,0.00221729490022173,0.00443458980044346,0.0332594235033259,1,2,2,1,0,2,2,1,0,1,NaN,0.00886917960088692
case,D02_id_step,P0,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.998330550918197,2,0,0,0,2,0,0,0,0.996661101836394,NaN,0.015025041736227
case,D02_id_step,P1,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.998330550918197,2,0,0,0,2,0,0,0,0.996661101836394,NaN,0.015025041736227
case,D02_id_step,P2a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00417710944026733,0.00668337510442774,0.00417710944026733,0.0108604845446951,0.995822890559733,2,1,0.5,4,2,1,0.5,4,0.99749373433584,NaN,0.0108604845446951
case,D02_id_step,P2b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00333889816360601,0.00751252086811352,0.00333889816360601,0.0283806343906511,0.996661101836394,2,1,0.5,3,2,1,0.5,3,0.997078464106845,NaN,0.015025041736227
case,D02_id_step,P2c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00417362270450751,0.00667779632721202,0.00417362270450751,0.0217028380634391,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0108514190317195
case,D02_id_step,P3a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00417710944026733,0.00668337510442774,0.00417710944026733,0.0108604845446951,0.995822890559733,2,1,0.5,4,2,1,0.5,4,0.99749373433584,NaN,0.0108604845446951
case,D02_id_step,P3b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00333889816360601,0.00751252086811352,0.00333889816360601,0.0283806343906511,0.996661101836394,2,1,0.5,3,2,1,0.5,3,0.997078464106845,NaN,0.015025041736227
case,D02_id_step,P3c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00417362270450751,0.00667779632721202,0.00417362270450751,0.0217028380634391,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0108514190317195
case,D02_id_step,P4,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00417362270450751,0.00667779632721202,0.00417362270450751,0.0217028380634391,0.997495826377296,2,2,1,3,2,2,1,3,0.997495826377296,NaN,0.0108514190317195
case,D02_id_step,P5,offline_plant_replay_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00166944908180301,0.00667779632721202,0.00166944908180301,0.0175292153589316,1,2,2,1,0,2,2,1,0,1,NaN,0.013355592654424
case,D03_id_iq_step,P0,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.995826377295493,5,0,0,0,4,0,0,0,0.989983305509182,NaN,0.0575959933222037
case,D03_id_iq_step,P1,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.995826377295493,5,0,0,0,4,0,0,0,0.989983305509182,NaN,0.0575959933222037
case,D03_id_iq_step,P2a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00417710944026733,0.0116959064327485,0.00334168755221387,0.0233918128654971,1,5,5,1,0,4,4,1,0,0.988304093567251,NaN,0.0601503759398496
case,D03_id_iq_step,P2b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00166944908180301,0.0233722871452421,0.000834724540901503,0.0342237061769616,0.997495826377296,5,2,0.4,0,4,1,0.25,0,0.987479131886478,NaN,0.0575959933222037
case,D03_id_iq_step,P2c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00417362270450751,0.0141903171953255,0.00333889816360601,0.0258764607679466,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0601001669449082
case,D03_id_iq_step,P3a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00417710944026733,0.0116959064327485,0.00334168755221387,0.0233918128654971,1,5,5,1,0,4,4,1,0,0.988304093567251,NaN,0.0601503759398496
case,D03_id_iq_step,P3b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00166944908180301,0.0233722871452421,0.000834724540901503,0.0342237061769616,0.997495826377296,5,2,0.4,0,4,1,0.25,0,0.987479131886478,NaN,0.0575959933222037
case,D03_id_iq_step,P3c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00417362270450751,0.0141903171953255,0.00333889816360601,0.0258764607679466,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0601001669449082
case,D03_id_iq_step,P4,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00417362270450751,0.01669449081803,0.00333889816360601,0.0258764607679466,1,5,5,1,0,4,4,1,0,0.990818030050084,NaN,0.0601001669449082
case,D03_id_iq_step,P5,offline_plant_replay_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00417362270450751,0.0200333889816361,0.00333889816360601,0.0267111853088481,1,5,5,1,0,4,4,1,0,1,NaN,0.0601001669449082
case,D04_torque_ramp,P0,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.98330550918197,20,0,0,0,10,0,0,0,0.979966611018364,NaN,0.0317195325542571
case,D04_torque_ramp,P1,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.98330550918197,20,0,0,0,10,0,0,0,0.979966611018364,NaN,0.0317195325542571
case,D04_torque_ramp,P2a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0158730158730159,0.0208855472013367,0.0150375939849624,0.0183792815371763,0.985797827903091,20,11,0.55,8,10,10,1,8,0.986215538847118,NaN,0.0442773600668337
case,D04_torque_ramp,P2b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0158597662771285,0.0434056761268781,0.015025041736227,0.0250417362270451,0.985809682804674,20,11,0.55,8,10,10,1,8,0.98330550918197,NaN,0.0442404006677796
case,D04_torque_ramp,P2c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0175292153589316,0.0442404006677796,0.00918196994991653,0.0191986644407346,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0442404006677796
case,D04_torque_ramp,P3a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0158730158730159,0.0208855472013367,0.0150375939849624,0.0183792815371763,0.985797827903091,20,11,0.55,8,10,10,1,8,0.986215538847118,NaN,0.0442773600668337
case,D04_torque_ramp,P3b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0158597662771285,0.0434056761268781,0.015025041736227,0.0250417362270451,0.985809682804674,20,11,0.55,8,10,10,1,8,0.98330550918197,NaN,0.0442404006677796
case,D04_torque_ramp,P3c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0175292153589316,0.0442404006677796,0.00918196994991653,0.0191986644407346,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0442404006677796
case,D04_torque_ramp,P4,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0175292153589316,0.0442404006677796,0.00918196994991653,0.0191986644407346,0.999165275459099,20,20,1,1,10,10,1,1,0.983722871452421,NaN,0.0442404006677796
case,D04_torque_ramp,P5,offline_plant_replay_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.01669449081803,0.0400667779632721,0.00834724540901502,0.0392320534223706,1,20,20,1,0,10,10,1,0,1,NaN,0.0450751252086811
case,D05_torque_step,P0,causal_original,1,457,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.986870897155361,6,0,0,0,3,0,0,0,0.986870897155361,NaN,0.0525164113785558
case,D05_torque_step,P1,causal_original,1,457,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.986870897155361,6,0,0,0,3,0,0,0,0.986870897155361,NaN,0.0525164113785558
case,D05_torque_step,P2a,causal_previous_period_oracle,1,456,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0043859649122807,0.0219298245614035,0.0043859649122807,0.043859649122807,0.991228070175439,6,2,0.333333333333333,0,3,2,0.666666666666667,0,0.984649122807018,NaN,0.0570175438596491
case,D05_torque_step,P2b,offline_physical_parameter_oracle,1,457,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0087527352297593,0.0415754923413567,0.00437636761487965,0.0437636761487965,0.99562363238512,6,4,0.666666666666667,0,3,2,0.666666666666667,0,0.974835886214442,NaN,0.0612691466083151
case,D05_torque_step,P2c,noncausal_future_endpoint_oracle,0,457,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0109409190371991,0.0306345733041575,0.00656455142231947,0.0437636761487965,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0634573304157549
case,D05_torque_step,P3a,causal_previous_period_oracle,1,456,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0043859649122807,0.0219298245614035,0.0043859649122807,0.043859649122807,0.991228070175439,6,2,0.333333333333333,0,3,2,0.666666666666667,0,0.984649122807018,NaN,0.0570175438596491
case,D05_torque_step,P3b,offline_physical_parameter_oracle,1,457,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0087527352297593,0.0415754923413567,0.00437636761487965,0.0437636761487965,0.99562363238512,6,4,0.666666666666667,0,3,2,0.666666666666667,0,0.974835886214442,NaN,0.0612691466083151
case,D05_torque_step,P3c,noncausal_future_endpoint_oracle,0,457,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0109409190371991,0.0306345733041575,0.00656455142231947,0.0437636761487965,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0634573304157549
case,D05_torque_step,P4,offline_physical_parameter_oracle,1,457,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0109409190371991,0.0306345733041575,0.00656455142231947,0.0437636761487965,0.99781181619256,6,5,0.833333333333333,0,3,3,1,0,0.99562363238512,NaN,0.0634573304157549
case,D05_torque_step,P5,offline_plant_replay_oracle,1,457,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0131291028446389,0.0262582056892779,0.00656455142231947,0.0656455142231947,1,6,6,1,0,3,3,1,0,1,NaN,0.0656455142231947
case,P01_Ld_minus10,P0,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.979131886477462,25,0,0,0,25,0,0,0,0.963689482470785,NaN,0.0734557595993322
case,P01_Ld_minus10,P1,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.10016694490818,0.2220367278798,0.0717863105175292,0.169449081803005,0.878964941569282,25,0,0,120,25,0,0,86,0.884390651085142,NaN,0.173622704507513
case,P01_Ld_minus10,P2a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.012531328320802,0.0401002506265664,0.012531328320802,0.0509607351712615,0.968253968253968,25,1,0.04,14,25,1,0.04,14,0.945279866332498,NaN,0.0843776106934002
case,P01_Ld_minus10,P2b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.196994991652755,0.570951585976628,0.131886477462437,0.123539232053422,0.823873121869783,25,25,1,211,25,25,1,133,0.707011686143573,NaN,0.146911519198664
case,P01_Ld_minus10,P2c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0342237061769616,0.0776293823038397,0.0325542570951586,0.0225375626043406,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0592654424040067
case,P01_Ld_minus10,P3a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0192147034252297,0.0601503759398496,0.0192147034252297,0.0417710944026733,0.998329156223893,25,23,0.92,0,25,23,0.92,0,0.990392648287385,NaN,0.0543024227234754
case,P01_Ld_minus10,P3b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0191986644407346,0.0542570951585977,0.0191986644407346,0.0425709515859766,0.991652754590985,25,19,0.76,4,25,19,0.76,4,0.98330550918197,NaN,0.0542570951585977
case,P01_Ld_minus10,P3c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.01669449081803,0.0584307178631052,0.01669449081803,0.0459098497495826,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0584307178631052
case,P01_Ld_minus10,P4,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.01669449081803,0.0584307178631052,0.01669449081803,0.0459098497495826,0.995826377295493,25,20,0.8,0,25,20,0.8,0,0.989565943238731,NaN,0.0584307178631052
case,P01_Ld_minus10,P5,offline_plant_replay_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0208681135225376,0.0726210350584307,0.0208681135225376,0.0542570951585977,1,25,25,1,0,25,25,1,0,1,NaN,0.0542570951585977
case,P02_Ld_plus10,P0,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.989983305509182,12,0,0,0,11,0,0,0,0.953672787979967,NaN,0.0834724540901502
case,P02_Ld_plus10,P1,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.191986644407346,0.358931552587646,0.13355592654424,0.112687813021703,0.804674457429048,12,4,0.333333333333333,226,11,4,0.363636363636364,156,0.80550918196995,NaN,0.163606010016695
case,P02_Ld_plus10,P2a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0133667502088555,0.0860484544695071,0.0116959064327485,0.00334168755221387,0.979949874686717,12,2,0.166666666666667,14,11,1,0.0909090909090909,13,0.923141186299081,NaN,0.0885547201336675
case,P02_Ld_plus10,P2b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0801335559265442,0.290484140233723,0.0801335559265442,0.181969949916528,0.918196994991653,12,5,0.416666666666667,91,11,5,0.454545454545455,91,0.871035058430718,NaN,0.163606010016695
case,P02_Ld_plus10,P2c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0392320534223706,0.0876460767946578,0.0383973288814691,0.0584307178631052,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.104340567612688
case,P02_Ld_plus10,P3a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00835421888053467,0.089390142021721,0.0075187969924812,0.00835421888053467,0.998329156223893,12,10,0.833333333333333,0,11,9,0.818181818181818,0,0.982456140350877,NaN,0.0885547201336675
case,P02_Ld_plus10,P3b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.010016694490818,0.112687813021703,0.00918196994991653,0.00918196994991653,0.998330550918197,12,11,0.916666666666667,1,11,10,0.909090909090909,1,0.98330550918197,NaN,0.0884808013355593
case,P02_Ld_plus10,P3c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00918196994991653,0.0918196994991653,0.00834724540901502,0.00834724540901502,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0893155258764608
case,P02_Ld_plus10,P4,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00918196994991653,0.0918196994991653,0.00834724540901502,0.00834724540901502,0.999165275459099,12,11,0.916666666666667,0,11,10,0.909090909090909,0,0.987061769616027,NaN,0.0893155258764608
case,P02_Ld_plus10,P5,offline_plant_replay_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.010016694490818,0.0926544240400668,0.00918196994991653,0.00918196994991653,1,12,12,1,0,11,11,1,0,1,NaN,0.0884808013355593
case,P03_Lq_minus10,P0,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.964941569282137,42,0,0,0,42,0,0,0,0.958263772954925,NaN,0.0851419031719533
case,P03_Lq_minus10,P1,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0893155258764608,0.108514190317195,0.0884808013355593,0.101836393989983,0.945742904841402,42,42,1,65,42,42,1,64,0.912353923205342,NaN,0.00417362270450751
case,P03_Lq_minus10,P2a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0158730158730159,0.0593149540517962,0.0158730158730159,0.075187969924812,0.950710108604845,42,1,0.0238095238095238,18,42,1,0.0238095238095238,18,0.9578111946533,NaN,0.0927318295739348
case,P03_Lq_minus10,P2b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.225375626043406,0.312186978297162,0.0951585976627713,0.227045075125209,0.739565943238731,42,0,0,270,42,0,0,114,0.871869782971619,NaN,0.310517529215359
case,P03_Lq_minus10,P2c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0467445742904841,0.0358931552587646,0.0467445742904841,0.0125208681135225,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0617696160267112
case,P03_Lq_minus10,P3a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0350877192982456,0.089390142021721,0.0350877192982456,0.0693400167084378,1,42,42,1,0,42,42,1,0,0.991228070175439,NaN,0.050125313283208
case,P03_Lq_minus10,P3b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0350584307178631,0.0918196994991653,0.0350584307178631,0.0676126878130217,1,42,42,1,0,42,42,1,0,0.982470784641068,NaN,0.0500834724540902
case,P03_Lq_minus10,P3c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0350584307178631,0.0884808013355593,0.0350584307178631,0.0676126878130217,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0500834724540902
case,P03_Lq_minus10,P4,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0350584307178631,0.0884808013355593,0.0350584307178631,0.0676126878130217,1,42,42,1,0,42,42,1,0,0.991652754590985,NaN,0.0500834724540902
case,P03_Lq_minus10,P5,offline_plant_replay_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0350584307178631,0.0834724540901502,0.0350584307178631,0.0676126878130217,1,42,42,1,0,42,42,1,0,1,NaN,0.0500834724540902
case,P04_Lq_plus10,P0,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.992487479131887,9,0,0,0,8,0,0,0,0.924040066777963,NaN,0.0809682804674457
case,P04_Lq_plus10,P1,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.252086811352254,0.297996661101836,0.136894824707846,0.247078464106845,0.748747913188648,9,5,0.555555555555556,297,8,5,0.625,159,0.830968280467446,NaN,0.3330550918197
case,P04_Lq_plus10,P2a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0384294068504595,0.0576441102756892,0.0116959064327485,0.0142021720969089,0.954051796157059,9,0,0,46,8,0,0,14,0.935254803675856,NaN,0.0960735171261487
case,P04_Lq_plus10,P2b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.110183639398998,0.210350584307179,0.107679465776294,0.0809682804674457,0.887312186978297,9,3,0.333333333333333,129,8,3,0.375,126,0.928213689482471,NaN,0.0292153589315526
case,P04_Lq_plus10,P2c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0358931552587646,0.106010016694491,0.0350584307178631,0.0567612687813022,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.115191986644407
case,P04_Lq_plus10,P3a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00417710944026733,0.121136173767753,0.00417710944026733,0.0075187969924812,0.996658312447786,9,5,0.555555555555556,0,8,5,0.625,0,0.984544695071011,NaN,0.0852130325814536
case,P04_Lq_plus10,P3b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00918196994991653,0.126878130217028,0.00918196994991653,0.00834724540901502,0.993322203672788,9,6,0.666666666666667,5,8,6,0.75,5,0.984557595993322,NaN,0.0884808013355593
case,P04_Lq_plus10,P3c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0108514190317195,0.120200333889816,0.010016694490818,0.0191986644407346,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0884808013355593
case,P04_Lq_plus10,P4,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0108514190317195,0.120200333889816,0.010016694490818,0.0191986644407346,0.994991652754591,9,8,0.888888888888889,5,8,7,0.875,5,0.984140233722871,NaN,0.0884808013355593
case,P04_Lq_plus10,P5,offline_plant_replay_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00751252086811352,0.151919866444073,0.00667779632721202,0.0267111853088481,1,9,9,1,0,8,8,1,0,1,NaN,0.0851419031719533
case,P05_cross_mismatch,P0,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.990818030050084,11,0,0,0,9,0,0,0,0.9720367278798,NaN,0.0308848080133556
case,P05_cross_mismatch,P1,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.376460767946578,0.343071786310518,0.131886477462437,0.183639398998331,0.614357262103506,11,0,0,451,9,0,0,158,0.812186978297162,NaN,0.360601001669449
case,P05_cross_mismatch,P2a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00835421888053467,0.0701754385964912,0.0075187969924812,0.0543024227234754,0.984126984126984,11,1,0.0909090909090909,9,9,0,0,9,0.948203842940685,NaN,0.0392648287385129
case,P05_cross_mismatch,P2b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.357262103505843,0.330550918196995,0.0843071786310517,0.116026711185309,0.651919866444073,11,11,1,417,9,9,1,92,0.853505843071786,NaN,0.373121869782972
case,P05_cross_mismatch,P2c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00166944908180301,0.0267111853088481,0,0.0400667779632721,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0325542570951586
case,P05_cross_mismatch,P3a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00835421888053467,0.0292397660818713,0.0075187969924812,0.0551378446115288,0.999164578111946,11,10,0.909090909090909,0,9,9,1,0,0.97827903091061,NaN,0.0242272347535505
case,P05_cross_mismatch,P3b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00834724540901502,0.0233722871452421,0.00751252086811352,0.0550918196994992,0.999165275459099,11,10,0.909090909090909,0,9,9,1,0,0.982888146911519,NaN,0.0242070116861436
case,P05_cross_mismatch,P3c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00918196994991653,0.0250417362270451,0.00751252086811352,0.0475792988313856,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0250417362270451
case,P05_cross_mismatch,P4,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00918196994991653,0.0325542570951586,0.00751252086811352,0.0475792988313856,1,11,11,1,0,9,9,1,0,0.987479131886478,NaN,0.0250417362270451
case,P05_cross_mismatch,P5,offline_plant_replay_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00918196994991653,0.0559265442404007,0.00751252086811352,0.0626043405676127,1,11,11,1,0,9,9,1,0,1,NaN,0.0250417362270451
case,P06_controller_high_L,P0,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.981636060100167,22,0,0,0,18,0,0,0,0.929465776293823,NaN,0.0459098497495826
case,P06_controller_high_L,P1,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.145242070116861,0.83889816360601,0.0417362270450751,1,0.851419031719533,22,9,0.409090909090909,165,18,9,0.5,41,0.61661101836394,NaN,0.174457429048414
case,P06_controller_high_L,P2a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0601503759398496,0.162907268170426,0.0476190476190476,0.064327485380117,0.928153717627402,22,4,0.181818181818182,68,18,0,0,57,0.916457811194653,NaN,0.089390142021721
case,P06_controller_high_L,P2b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.678631051752921,0.678631051752921,0.335559265442404,1,0.339732888146911,22,22,1,791,18,18,1,384,0.668614357262103,NaN,0.664440734557596
case,P06_controller_high_L,P2c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0534223706176962,0.187813021702838,0.0325542570951586,0.0292153589315526,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0676126878130217
