case_id,method,freeze_reason_d,freeze_reason_q,sample_index,time_s,alpha_d,alpha_q,F_d,F_q,F_pred_d,F_pred_q,gate_exc_d,gate_exc_q,gate_s2,gate_decision,alpha_update_d,alpha_update_q,reset_event,u_hp_d,u_hp_q,y_hp_d,y_hp_q
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,1198,0.1197,1249.47393925205,834.035693677629,1835.95478297536,-3632.72142799907,1835.95478297536,-3632.72142799907,1,1,1,0,0,0,0,1.37673670823121,-4.21700004025054,1697.30708449039,-3523.41729782984
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,1199,0.1198,1249.47393925205,834.035693677629,1829.40652052536,-3624.85648252069,1829.40652052536,-3624.85648252069,1,0,1,1,0,0,0,-5.32625213585316,0.129720057073601,-6683.40219333685,133.470387745083
C01_nominal_100rpm_10A,B2,none,none,1200,0.1199,1249.76382632151,834.146691245164,1840.98244427534,-3618.94339077753,1840.98244427534,-3618.94339077753,1,1,1,0,1,1,0,1.95898116148047,4.26835558035697,2483.48899853596,3584.94999972499
C07_known_false_safe,B2,startup_no_completed_command,startup_no_completed_command,1,0,1250,833.333333333333,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
C07_known_false_safe,B2,trusted_post_s2_execution,trusted_post_s2_execution,2,0.0001,1250,833.333333333333,0,0,0,0,0,0,1,1,0,0,0,NaN,NaN,NaN,NaN
C07_known_false_safe,B2,not_slow_tick,not_slow_tick,3,0.0002,1250,833.333333333333,-332.827596343522,-3505.59720250945,-332.827596343522,-3505.59720250945,0,0,1,1,0,0,0,-1.01259137744464,-32.2145058341287,-2526.91733718893,-26726.1366099256
C07_known_false_safe,B2,not_slow_tick,not_slow_tick,4,0.0003,1250,833.333333333333,-823.286881185641,-6086.28938060977,-823.286881185641,-6086.28938060977,0,0,1,1,0,0,0,-0.453008819387569,9.22877754821238,-2679.56686666946,7988.29037980357
C07_known_false_safe,B2,not_slow_tick,not_slow_tick,5,0.0004,1250,833.333333333333,-977.27882386401,-8025.31305597554,-977.27882386401,-8025.31305597554,0,0,1,1,0,0,0,0.448938177892695,13.138825203811,-633.828248325143,11218.4640461837
C07_known_false_safe,B2,not_slow_tick,not_slow_tick,6,0.0005,1250,833.333333333333,-841.20781244725,-9512.25738184413,-841.20781244725,-9512.25738184413,0,0,1,0,0,0,0,1.69573359612956,12.6110206026927,1940.36295302253,10640.9837629266
C09_S2_boundary,B2,startup_no_completed_command,startup_no_completed_command,1,0,1250,833.333333333333,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
C09_S2_boundary,B2,trusted_post_s2_execution,trusted_post_s2_execution,2,0.0001,1250,833.333333333333,0,0,0,0,0,0,1,1,0,0,0,NaN,NaN,NaN,NaN
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,3,0.0002,1250,833.333333333333,-332.827596343522,-3505.59720250945,-332.827596343522,-3505.59720250945,0,0,1,1,0,0,0,-1.01259137744464,-32.2145058341287,-2526.91733718893,-26726.1366099256
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,4,0.0003,1250,833.333333333333,-854.502123071826,-6083.50473238266,-854.502123071826,-6083.50473238266,0,0,1,1,0,0,0,-0.453186148887835,6.18966825427871,-2798.40644771229,5466.28096478852
