case_id,method,freeze_reason_d,freeze_reason_q,sample_index,time_s,alpha_d,alpha_q,F_d,F_q,F_pred_d,F_pred_q,gate_exc_d,gate_exc_q,gate_s2,gate_decision,alpha_update_d,alpha_update_q,reset_event,u_hp_d,u_hp_q,y_hp_d,y_hp_q
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,484,0.0483,1175.42133542515,876.453708971619,9958.70415918121,-12112.0326601276,9942.44659461751,-12128.4131725013,0,1,1,1,0,0,0,0.496325626404094,-0.800911095010363,506.963028768971,-891.603722688448
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,485,0.0484,1175.42133542515,876.453708971619,9988.30868866235,-12042.1282294276,10003.1109534029,-12007.1760140775,1,1,1,1,0,0,0,-0.960592740112002,1.36338551433756,-996.543138074184,1373.78993622504
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,486,0.0485,1175.42133542515,876.453708971619,9979.62341385331,-12040.9450041391,9975.2807764488,-12040.3533914949,0,0,1,1,0,0,0,0.260601800781716,0.0732403074352295,314.87012353605,39.3637308532334
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,487,0.0486,1175.42133542515,876.453708971619,9986.93078017517,-12065.9396116056,9990.58446333609,-12078.4369153388,0,1,1,1,0,0,0,-0.234546463037807,-0.514913086076312,-215.044345069709,-573.235792366541
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,488,0.0487,1175.42133542515,876.453708971619,9980.99721074074,-12059.0361281123,9978.03042602352,-12055.5843863656,0,0,1,1,0,0,0,0.0201065201513977,0.0677440013704143,37.8743180457645,41.0009569525365
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,489,0.0488,1175.42133542515,876.453708971619,9982.21232438039,-12048.8955759506,9982.81988120022,-12043.8252998697,0,0,1,1,0,0,0,-0.0953216514717106,0.187214400954334,-76.9863471342711,165.489078254129
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,490,0.0489,1175.42133542515,876.453708971619,9981.08645957517,-12051.9629132541,9981.08645957517,-12051.9629132541,0,0,1,0,0,0,0,-0.00867071393704322,-0.0654209807230668,15.3708156590126,-96.5608105567121
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,491,0.049,1175.42133542515,876.453708971619,10057.5040025171,-12203.1719477574,10095.7127739881,-12278.7764650091,1,1,1,1,0,0,0,-2.88833669357088,-4.06560300750423,-3077.13276571691,-4166.4264868206
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,492,0.0491,1175.42133542515,876.453708971619,9916.62164758183,-11962.756243985,9916.62164758183,-11962.756243985,1,1,1,0,0,0,0,2.94098216113677,4.23881466439572,3005.73605057393,4486.69228781943
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,493,0.0492,1175.42133542515,876.453708971619,10019.0067245615,-12057.1894868754,10070.1992630513,-12104.4061083205,1,1,1,1,0,0,0,-2.73811874646205,-2.21210545260436,-2856.46446172514,-2249.85002641778
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,494,0.0493,1175.42133542515,876.453708971619,9895.98407965695,-11954.9853482708,9834.47275720468,-11903.8832789685,1,1,1,1,0,0,0,3.03448557133634,1.89361508174145,3151.39535776341,2021.68653273771
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,495,0.0494,1175.42133542515,876.453708971619,9968.35061835765,-12013.1468153051,10004.533887708,-12042.2275488222,1,1,1,1,0,0,0,-1.68929029946936,-1.07184094393894,-1754.65401326626,-1107.79479806436
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,496,0.0495,1175.42133542515,876.453708971619,9954.16672296447,-12071.6797154259,9947.07477526788,-12100.9461654864,0,1,1,1,0,0,0,-0.118690553301983,-1.7418558763643,-180.229692321728,-1743.27791870052
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,497,0.0496,1175.42133542515,876.453708971619,9954.84506714968,-12015.911322908,9954.84506714968,-12015.911322908,1,0,1,0,0,0,0,-0.643552972476856,0.433660683688977,-752.126454025532,553.031389968216
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,498,0.0497,1175.42133542515,876.453708971619,9935.43375864123,-11961.4203321231,9935.43375864123,-11961.4203321231,0,1,1,0,0,0,0,0.194575225536994,0.621887986530831,157.115086466436,757.482360214711
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,499,0.0498,1175.42133542515,876.453708971619,9913.35663350976,-11900.4632416118,9902.31807094403,-11869.9846963562,1,1,1,1,0,0,0,0.744742441473326,1.22494486779966,778.802163127717,1351.75010433669
P08_opposed_20pct,P,none,none,500,0.0499,1173.76114218464,877.627267169515,9867.05402582439,-11896.4089099992,9867.05402582439,-11896.4089099992,1,1,1,0,1,1,0,1.77873562896795,0.753520059019637,1896.44377428625,782.512161722628
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,501,0.05,1173.76114218464,877.627267169515,9821.02197734403,-11897.7666066996,9798.00595310386,-11898.4454550499,1,1,1,1,0,0,0,2.26117611250955,1.33928136996185,2429.3226644229,1273.81804712224
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,502,0.0501,1173.76114218464,877.627267169515,9931.42336966946,-12047.6454230683,9931.42336966946,-12047.6454230683,1,1,1,0,0,0,0,-2.2206827655287,-2.1474746744655,-2269.35460276419,-2356.84560796147
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,503,0.0502,1173.76114218464,877.627267169515,9833.34087353745,-11934.3638504132,9784.29962547145,-11877.7230640857,1,1,1,1,0,0,0,3.28839981828434,3.44143445691547,3492.77518294602,3429.36620611575
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,504,0.0503,1173.76114218464,877.627267169515,9999.62066297439,-12117.217082667,10082.7605576929,-12208.6436987938,1,1,1,1,0,0,0,-3.71793112409289,-2.92383121766561,-3801.23447547953,-3195.11275173328
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,505,0.0504,1173.76114218464,877.627267169515,9961.35927569017,-12146.8314189377,9942.22858204807,-12161.638587073,1,1,1,1,0,0,0,0.530168768772723,-0.867493167367293,537.593004944603,-950.363236653348
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,506,0.0505,1173.76114218464,877.627267169515,9988.3917562129,-12069.8344571593,10001.9079964743,-12031.3359762701,1,1,1,1,0,0,0,-0.994043917964067,1.41940462867417,-1035.46531469351,1443.12131845622
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,507,0.0506,1173.76114218464,877.627267169515,9976.42575486289,-12065.5657556246,9970.44275418789,-12063.4314048573,0,0,1,1,0,0,0,0.293810282272851,0.0651914728329945,347.089287232191,41.5359964342884
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,508,0.0507,1173.76114218464,877.627267169515,9981.6057581482,-12089.2822743085,9984.19575979085,-12101.1405336504,0,1,1,1,0,0,0,-0.225361749525305,-0.548111329023419,-208.618863206135,-598.219944993211
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,509,0.0508,1173.76114218464,877.627267169515,9973.66797644696,-12080.4533599518,9969.69908559634,-12076.0389027735,0,0,1,1,0,0,0,0.0378245730070788,0.0623541630154243,52.5773354429273,44.5422941504857
